City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
200,mumford,5.2618,-0.759,25.46,88,11,4.42,GH,1696187434
201,tlacotepec,20.0667,-97.8667,25.65,57,11,3.68,MX,1696187434
202,karelichy,53.5653,26.1378,11.9,75,64,3.47,BY,1696187434
203,sarny,51.338,26.6019,15.2,52,100,2.58,UA,1696187434
204,kwaksan,39.6875,125.0828,13.43,57,0,2.14,KP,1696187434
205,tual,-5.6667,132.75,26.21,87,94,4.13,ID,1696187434
206,kapuskasing,49.4169,-82.4331,21.99,46,96,2.35,CA,1696187287
207,kainantu,-6.2887,145.8655,15.72,98,90,0.5,PG,1696187435
208,afaahiti,-17.75,-149.2833,25.93,86,41,8.55,PF,1696187435
209,faya-largeau,17.9257,19.1043,36.82,16,98,8.18,TD,1696187989
210,bol,13.4586,14.7147,29.21,60,100,5.65,TD,1696187435
211,sandnessjoen,66.0217,12.6316,7.06,93,40,3.6,NO,1696187435
212,kingston,17.997,-76.7936,33.47,71,23,1.79,JM,1696187435
213,gidole,5.65,37.3667,14.58,89,100,0.74,ET,1696187435
214,saint-pourcain-sur-sioule,46.3093,3.2879,17.75,62,48,1.42,FR,1696187435
215,sawai madhopur,25.9833,76.3667,25.46,43,42,1.06,IN,1696187436
216,arno,60.1167,18.6333,13.77,81,11,0.53,SE,1696187436
217,aasiaat,68.7098,-52.8699,-3.39,74,1,4.61,GL,1696187436
218,quellon,-43.1167,-73.6167,8.14,76,99,2.16,CL,1696187436
219,topolobampo,25.6,-109.05,33.95,49,40,2.57,MX,1696187436
220,serov,59.6033,60.5787,10.34,75,100,4.11,RU,1696187436
221,lamesa,32.7376,-101.951,26.96,38,10,8.71,US,1696187436
222,adjumani,3.3779,31.7909,20.15,93,100,0.69,UG,1696187437
223,palikir - national government center,6.9248,158.1611,22.41,100,40,0.0,FM,1696187437
224,saint-francois,46.4154,3.9054,18.69,72,0,2.57,FR,1696187437
225,odesskoye,54.2111,72.9651,7.83,74,0,1.85,RU,1696187437
226,soio,-6.1349,12.3689,24.39,83,54,4.61,AO,1696187437
227,coyhaique,-45.5752,-72.0662,11.34,46,40,3.09,CL,1696187437
228,taro,-8.3862,115.28,21.03,90,65,0.84,ID,1696187991
229,huarmey,-10.0681,-78.1522,22.31,74,67,5.59,PE,1696187991
230,coronel oviedo,-25.4167,-56.45,30.53,30,1,2.52,PY,1696187437
231,bandar-e lengeh,26.5579,54.8807,30.73,62,0,3.99,IR,1696187240
232,castlegar,49.2998,-117.6689,18.32,44,50,1.38,CA,1696187438
233,linxia chengguanzhen,35.6003,103.2064,14.19,78,100,2.14,CN,1696187438
234,alaghsas,17.0187,8.0168,31.36,37,0,10.49,NE,1696187438
235,bardai,11.65,7.2333,22.73,88,98,4.03,NG,1696187438
236,nikolayevsk-on-amure,53.1406,140.73,9.83,98,100,2.95,RU,1696187438
237,mytilene,39.11,26.5547,22.9,53,20,2.06,GR,1696187438
238,bafra,41.5678,35.9069,21.51,88,100,4.14,TR,1696187438
239,broome,42.2506,-75.833,26.21,64,0,6.17,US,1696187439
240,nadvirna,48.6348,24.5694,10.67,73,93,1.98,UA,1696187439
241,geraldton,-28.7667,114.6,18.23,77,100,6.69,AU,1696187439
242,touros,-5.1989,-35.4608,27.46,59,15,7.09,BR,1696187439
243,citluk,43.2286,17.7008,19.87,32,0,2.06,BA,1696187439
244,mulchen,-37.7167,-72.2333,12.92,50,100,1.78,CL,1696187439
245,hengyang,26.8881,112.615,22.93,85,80,2.63,CN,1696187439
246,freetown,8.484,-13.2299,26.96,83,100,2.08,SL,1696187439
247,arraial do cabo,-22.9661,-42.0278,21.92,88,75,3.09,BR,1696187440
248,asaita,11.5636,41.4394,35.45,26,1,4.41,ET,1696187440
249,sorong,-0.8833,131.25,25.93,85,100,1.67,ID,1696187993
250,corbelia,-24.7989,-53.3067,27.19,45,82,2.52,BR,1696187440
251,alamar,23.1583,-82.2769,28.13,72,48,5.44,CU,1696187440
252,alesund,62.4723,6.1549,13.75,87,75,5.14,NO,1696187440
253,walvis bay,-22.9575,14.5053,11.72,81,3,3.86,NA,1696187440
254,vila do maio,15.1333,-23.2167,28.44,79,94,5.61,CV,1696187440
255,codrington,-38.2667,141.9667,4.79,92,1,3.69,AU,1696187441
256,uricani,45.3373,23.1524,12.81,79,92,2.84,RO,1696187441
257,callao,-12.0667,-77.15,22.16,64,0,5.66,PE,1696187441
258,pacocha,-17.5833,-71.3333,20.34,71,11,3.39,PE,1696187441
259,cassilandia,-19.1133,-51.7342,32.35,45,65,1.84,BR,1696187441
260,colonia,50.9333,6.95,20.46,73,0,3.09,DE,1696187409
261,sur,22.5667,59.5289,30.23,52,0,3.49,OM,1696187441
262,laojunmiao,39.8333,97.7333,9.53,32,3,0.73,CN,1696187441
263,iskateley,67.6803,53.1512,10.57,96,100,3.58,RU,1696187441
264,brookings,44.3114,-96.7984,33.54,46,0,6.17,US,1696187336
